Date,Adj Close,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY,SPY
2010-09-03,83.9373550415039,110.88999938964844,110.98999786376953,109.94999694824219,110.54000091552734,212197300
2010-09-07,82.99119567871094,109.63999938964844,110.51000213623047,109.55000305175781,110.37000274658203,141973700
2010-09-08,83.57404327392578,110.41000366210938,110.8499984741211,109.80999755859375,109.86000061035156,149924400
2010-09-09,83.96005249023438,110.91999816894531,111.68000030517578,110.62000274658203,111.6500015258789,147017900
2010-09-10,84.38395690917969,111.4800033569336,111.61000061035156,110.87000274658203,111.12000274658203,127819000
2010-09-13,85.32258605957031,112.72000122070312,112.94999694824219,112.12999725341797,112.58000183105469,178503500
2010-09-14,85.26959228515625,112.6500015258789,113.29000091552734,112.08000183105469,112.5,209823600
2010-09-15,85.59506225585938,113.08000183105469,113.20999908447266,111.9800033569336,112.31999969482422,168608400
2010-09-16,85.5723648071289,113.05000305175781,113.12000274658203,112.3499984741211,112.7300033569336,199962900
2010-09-17,85.60430908203125,112.48999786376953,113.1500015258789,112.18000030517578,113.04000091552734,195836900
2010-09-20,86.9132308959961,114.20999908447266,114.45999908447266,112.5199966430664,112.87999725341797,214555200
2010-09-21,86.73822021484375,113.9800033569336,114.83999633789062,113.51000213623047,114.30000305175781,268389100
2010-09-22,86.31207275390625,113.41999816894531,114.44000244140625,113.0999984741211,113.80000305175781,191322400
2010-09-23,85.6119384765625,112.5,113.66999816894531,112.18000030517578,112.48999786376953,202354300
2010-09-24,87.37742614746094,114.81999969482422,114.9000015258789,113.6500015258789,113.75,209671800
2010-09-27,86.9588851928711,114.2699966430664,114.98999786376953,114.16000366210938,114.86000061035156,128761800
2010-09-28,87.26327514648438,114.66999816894531,115.04000091552734,113.18000030517578,114.41999816894531,209207500
2010-09-29,87.11109924316406,114.47000122070312,114.91000366210938,114.0199966430664,114.37999725341797,179665800
2010-09-30,86.85237121582031,114.12999725341797,115.79000091552734,113.58999633789062,115.05000305175781,287106700
2010-10-01,87.21761322021484,114.61000061035156,115.12000274658203,113.93000030517578,114.98999786376953,174638700
2010-10-04,86.56317138671875,113.75,114.8499984741211,113.18000030517578,114.37000274658203,166153200
2010-10-05,88.3058853149414,116.04000091552734,116.31999969482422,114.66999816894531,114.80000305175781,229634100
2010-10-06,88.29824829101562,116.02999877929688,116.33000183105469,115.55999755859375,116.0199966430664,148626600
2010-10-07,88.19169616699219,115.88999938964844,116.52999877929688,115.19000244140625,116.5,164860000
2010-10-08,88.68635559082031,116.54000091552734,116.86000061035156,115.61000061035156,116.05000305175781,177760100
2010-10-11,88.77006530761719,116.6500015258789,116.97000122070312,116.25,116.72000122070312,103098300
2010-10-12,89.04401397705078,117.01000213623047,117.3499984741211,115.6500015258789,116.2699966430664,182210000
2010-10-13,89.73652648925781,117.91999816894531,118.55000305175781,117.37999725341797,117.66000366210938,194347200
2010-10-14,89.38643646240234,117.45999908447266,118.01000213623047,116.72000122070312,117.80999755859375,217764300
2010-10-15,89.56910705566406,117.69999694824219,118.3499984741211,116.76000213623047,118.27999877929688,243705000
2010-10-18,90.01050567626953,118.27999877929688,118.66999816894531,117.30999755859375,117.73999786376953,141204800
2010-10-19,88.8309326171875,116.7300033569336,117.8499984741211,116.0199966430664,117.19000244140625,280604700
2010-10-20,89.69847106933594,117.87000274658203,118.44000244140625,116.87000274658203,116.94000244140625,200051800
2010-10-21,89.89633178710938,118.12999725341797,119.08999633789062,117.20999908447266,118.4000015258789,221585500
2010-10-22,90.06371307373047,118.3499984741211,118.52999877929688,118.0,118.30999755859375,108212400
2010-10-25,90.3301010131836,118.69999694824219,119.76000213623047,118.61000061035156,119.13999938964844,151145700
2010-10-26,90.34532165527344,118.72000122070312,118.83999633789062,117.87000274658203,118.0999984741211,158982900
2010-10-27,90.08659362792969,118.37999725341797,118.51000213623047,117.26000213623047,117.88999938964844,190024000
2010-10-28,90.1018295288086,118.4000015258789,119.11000061035156,117.83000183105469,119.05999755859375,168576000
2010-10-29,90.17027282714844,118.48999786376953,118.72000122070312,118.06999969482422,118.27999877929688,144305500
2010-11-01,90.20072937011719,118.52999877929688,119.75,117.8499984741211,119.06999969482422,174074800
2010-11-02,90.91607666015625,119.47000122070312,119.75,119.0999984741211,119.41999816894531,158345900
2010-11-03,91.28132629394531,119.94999694824219,120.0199966430664,118.44999694824219,119.68000030517578,226702800
2010-11-04,93.03926849365234,122.26000213623047,122.31999969482422,119.97000122070312,121.27999877929688,215039400
2010-11-05,93.38931274414062,122.72000122070312,122.91999816894531,122.18000030517578,122.33999633789062,180654100
2010-11-08,93.21427917480469,122.48999786376953,122.69000244140625,121.94000244140625,122.33999633789062,156107100
2010-11-09,92.54460144042969,121.61000061035156,122.94999694824219,121.12000274658203,122.81999969482422,186621600
2010-11-10,92.91748809814453,122.0999984741211,122.16000366210938,120.66000366210938,121.58000183105469,221387400
2010-11-11,92.56744384765625,121.63999938964844,121.81999969482422,120.68000030517578,121.05000305175781,158017600
2010-11-12,91.47159576416016,120.19999694824219,121.3499984741211,119.6500015258789,120.81999969482422,239068800
2010-11-15,91.34221649169922,120.02999877929688,121.05000305175781,119.9800033569336,120.58000183105469,163940800
2010-11-16,89.91915893554688,118.16000366210938,119.48999786376953,117.58999633789062,119.29000091552734,299566200
2010-11-17,89.96480560302734,118.22000122070312,118.70999908447266,117.86000061035156,118.20999908447266,172308900
2010-11-18,91.28894805908203,119.95999908447266,120.38999938964844,119.3499984741211,119.36000061035156,197723700
2010-11-19,91.54007720947266,120.29000091552734,120.33999633789062,119.25,119.9000015258789,156852900
2010-11-22,91.46399688720703,120.19000244140625,120.23999786376953,118.7699966430664,119.69000244140625,181361000
2010-11-23,90.13986206054688,118.44999694824219,119.0199966430664,117.98999786376953,118.7699966430664,222309000
2010-11-24,91.47159576416016,120.19999694824219,120.2300033569336,119.18000030517578,119.19999694824219,140046100
2010-11-26,90.40621948242188,118.80000305175781,119.80999755859375,118.80000305175781,119.16000366210938,76007800
2010-11-29,90.68016052246094,119.16000366210938,119.4800033569336,117.73999786376953,118.5,223642300
2010-11-30,90.17027282714844,118.48999786376953,119.16999816894531,117.80999755859375,117.9800033569336,233930700
2010-12-01,92.08800506591797,121.01000213623047,121.23999786376953,120.19000244140625,120.19999694824219,221037200
2010-12-02,93.26753234863281,122.55999755859375,122.6500015258789,121.12999725341797,121.19999694824219,191213600
2010-12-03,93.51866912841797,122.88999938964844,123.02999877929688,122.11000061035156,122.13999938964844,151288900
2010-12-06,93.41974639892578,122.76000213623047,123.04000091552734,122.5,122.62999725341797,103050500
2010-12-07,93.4730224609375,122.83000183105469,124.01000213623047,122.76000213623047,123.94000244140625,206581000
2010-12-08,93.81546020507812,123.27999877929688,123.37999725341797,122.41000366210938,122.9800033569336,138019200
2010-12-09,94.18073272705078,123.76000213623047,124.0199966430664,123.1500015258789,123.97000122070312,123705100
2010-12-10,94.7286376953125,124.4800033569336,124.5999984741211,123.7300033569336,124.13999938964844,117571700
2010-12-13,94.78953552246094,124.55999755859375,125.19999694824219,124.5199966430664,125.05000305175781,133812700
2010-12-14,94.87326049804688,124.66999816894531,125.2300033569336,124.29000091552734,124.75,147249600
2010-12-15,94.43946838378906,124.0999984741211,124.93000030517578,123.88999938964844,124.44000244140625,160823100
2010-12-16,94.98736572265625,124.81999969482422,124.91000366210938,123.75,124.18000030517578,185035200
2010-12-17,95.08912658691406,124.30000305175781,124.45999908447266,123.81999969482422,124.08000183105469,141075300
2010-12-20,95.31859588623047,124.5999984741211,124.9000015258789,123.9800033569336,124.63999938964844,119085500
2010-12-21,95.9229965209961,125.38999938964844,125.47000122070312,124.87000274658203,124.98999786376953,94965500
2010-12-22,96.22135162353516,125.77999877929688,125.81999969482422,125.41000366210938,125.4800033569336,78878100
2010-12-23,96.0836410522461,125.5999984741211,125.77999877929688,125.29000091552734,125.63999938964844,70053700
2010-12-27,96.12190246582031,125.6500015258789,125.7699966430664,125.04000091552734,125.12999725341797,58126000
2010-12-28,96.25958251953125,125.83000183105469,125.94999694824219,125.5,125.9000015258789,55309100
2010-12-29,96.32842254638672,125.91999816894531,126.19999694824219,125.9000015258789,125.9800033569336,58033100
2010-12-30,96.17544555664062,125.72000122070312,126.12999725341797,125.52999877929688,125.80000305175781,76616900
2010-12-31,96.19839477539062,125.75,125.87000274658203,125.33000183105469,125.52999877929688,91218900
2011-01-03,97.19285583496094,127.05000305175781,127.5999984741211,125.69999694824219,126.70999908447266,138725200
2011-01-04,97.13935852050781,126.9800033569336,127.37000274658203,126.19000244140625,127.33000183105469,137409700
2011-01-05,97.64421844482422,127.63999938964844,127.72000122070312,126.45999908447266,126.58000183105469,133975300
2011-01-06,97.45297241210938,127.38999938964844,127.83000183105469,127.01000213623047,127.69000244140625,122519000
2011-01-07,97.26176452636719,127.13999938964844,127.7699966430664,126.1500015258789,127.55999755859375,156034600
2011-01-10,97.13935852050781,126.9800033569336,127.16000366210938,126.19999694824219,126.58000183105469,122401700
2011-01-11,97.48360443115234,127.43000030517578,127.73999786376953,126.94999694824219,127.44000244140625,110287000
2011-01-12,98.36333465576172,128.5800018310547,128.72000122070312,127.45999908447266,128.2100067138672,107929200
2011-01-13,98.20267486572266,128.3699951171875,128.69000244140625,128.0500030517578,128.6300048828125,129048400
2011-01-14,98.91413879394531,129.3000030517578,129.3300018310547,128.10000610351562,128.19000244140625,117677900
2011-01-18,99.08243560791016,129.52000427246094,129.63999938964844,129.02999877929688,129.17999267578125,114401300
2011-01-19,98.11083984375,128.25,129.5399932861328,127.91000366210938,129.41000366210938,151958400
2011-01-20,97.98081970214844,128.0800018310547,128.39999389648438,127.12999725341797,127.95999908447266,175745700
2011-01-21,98.20267486572266,128.3699951171875,129.1699981689453,128.22999572753906,128.8800048828125,151462900
2011-01-24,98.76114654541016,129.10000610351562,129.25,128.25999450683594,128.2899932861328,113715500
2011-01-25,98.81465911865234,129.1699981689453,129.27999877929688,128.11000061035156,128.75999450683594,167552200
2011-01-26,99.19715118408203,129.6699981689453,130.0500030517578,129.22999572753906,129.49000549316406,141281500
2011-01-27,99.44197845458984,129.99000549316406,130.2100067138672,129.47000122070312,129.6999969482422,123302700
2011-01-28,97.70542907714844,127.72000122070312,130.35000610351562,127.51000213623047,130.13999938964844,295637300
2011-01-31,98.43980407714844,128.67999267578125,128.77999877929688,127.75,128.07000732421875,149249200
2011-02-01,100.01571655273438,130.74000549316406,130.97000122070312,129.3800048828125,129.4600067138672,167194300
2011-02-02,99.82447052001953,130.49000549316406,130.83999633789062,130.3300018310547,130.39999389648438,118323600
2011-02-03,100.04632568359375,130.77999877929688,130.97999572753906,129.57000732421875,130.25999450683594,145886700
2011-02-04,100.32937622070312,131.14999389648438,131.1999969482422,130.22999572753906,130.8300018310547,134634800
